69652	U59976	11/11/2019 7:07:10 PM	N39043 N6231 N33617 N37378 N7580 N28079 N29523 N54834 N4255 N9003 N4166 N58871 N50395 N50049 N58878 N50710 N7642 N50904	N51797-0 N16920-0 N2350-0 N61885-0 N54381-1 N60612-0 N54489-0 N42597-0 N23081-0
108711	U48817	11/14/2019 12:42:06 PM	N63121 N64777 N63650 N16233 N16695 N31191 N26642 N44473 N14724 N51706 N50306 N33969 N44361 N18459 N59704 N2783 N3536 N30561 N3471 N45994 N41439 N32747 N62479 N51184 N55743 N26026 N33096 N33373 N2018 N63855	N50872-0 N34185-1 N1539-0 N38779-0 N19661-0 N62318-0 N63060-0
123568	U37909	11/12/2019 12:33:50 PM	N45794 N8277 N51330 N63573	N32182-0 N58363-1 N63970-0 N6975-0 N64851-0 N62360-0 N40839-0
80025	U86179	11/13/2019 11:31:05 AM	N37920 N4172 N2686 N25882 N58202 N245 N34040 N47727 N43125 N20101 N50407 N62377 N32936 N1961 N30609 N5403 N53895 N10470 N40442 N59922 N28888 N63810 N11020	N47061-0 N34876-0 N15719-0 N51048-0 N21420-0 N33501-0 N59673-1 N22417-0 N25295-0 N4642-0 N4913-0 N13907-0 N26025-0
102978	U77061	11/13/2019 10:26:10 AM	N38585 N43095 N3388 N48120 N28088 N64474 N36530 N42620 N47401	N51853-0 N45266-0 N36660-0 N4807-0 N38808-0 N64094-0 N10812-0 N19592-0 N4642-0 N13981-0 N58301-0 N17843-0 N26795-0 N40468-0 N51048-0 N29340-0 N50415-0 N35738-0 N7431-0 N15719-0 N26262-0 N6857-0 N4754-0 N41172-0 N36638-0 N53861-0 N5048-0 N39010-0 N31050-0 N42117-0 N24376-0 N61352-0 N24157-0 N40387-0 N47149-0 N48410-0 N33361-0 N42143-0 N8559-0 N15948-0 N64632-0 N51773-0 N5146-0 N287-0 N44528-0 N18887-0 N44146-0 N39774-0 N9009-0 N49483-0 N37753-0 N10913-0 N55132-0 N13471-0 N35233-0 N52069-0 N59673-0 N11769-0 N50381-0 N6207-0 N8643-0 N45742-0 N28523-0 N43102-0 N3344-0 N31448-0 N39187-0 N22880-0 N33-0 N62920-0 N47061-0 N23162-0 N25040-0 N47717-0 N17586-0 N31086-0 N34048-1 N59385-0 N1644-0 N43386-0 N63106-0 N23081-0 N57713-0 N34876-0 N20428-0 N40602-0 N13907-0 N31769-0 N35847-0 N19444-0 N4428-0 N20576-0 N55949-0 N55147-0 N4913-0 N30089-0 N9623-0 N57426-0 N41113-0 N41133-0 N35047-0 N19647-0 N35389-0 N27198-0 N8084-0 N36624-0 N41122-0 N9349-0 N64968-0 N29715-0 N16291-0 N53470-0 N7121-0 N22457-0 N57226-0 N33501-0 N25315-0 N17759-0 N22145-0 N22417-0 N21420-0 N18312-0 N44786-0 N55281-0
25376	U70700	11/12/2019 7:04:13 AM	N36551 N32643 N63650 N16874 N39041 N33415 N16251 N848 N39627 N18221 N63767 N15224	N63390-0 N41020-0 N36786-0 N46992-0 N62360-0 N25163-0 N50389-0 N63154-0 N18406-0 N4247-0 N28413-0 N13827-0 N13486-0 N43519-0 N49180-0 N34110-0 N60105-0 N25587-0 N23563-0 N31947-0 N50675-0 N28188-0 N45016-0 N61648-0 N4985-1 N18423-0 N26415-0 N11363-0 N36789-0 N31978-0 N646-0 N36050-0 N51607-0 N35854-0 N32544-0 N40381-0 N32691-0 N50314-0 N19598-0 N26159-0 N36351-0 N32031-0 N49908-0 N7319-0 N14184-0 N42634-0 N33619-0 N34400-0
43321	U45411	11/10/2019 8:46:08 AM	N9837 N11056 N61864 N16317 N59742 N60559 N50698 N29177 N32643 N10059 N24778 N63820 N51399 N6233 N62006 N33617 N31057 N16317 N7756 N56186 N37375 N32109 N42281 N16363 N50415 N28238 N32166 N19347 N48356 N32004 N41138 N41449	N17342-0 N26706-0 N41651-1 N11830-0 N1034-0 N30619-0 N38783-0 N350-0 N64916-0 N57097-0 N39758-0 N1604-0 N45543-0 N57238-0 N61145-0 N14780-0 N48657-0 N57962-0 N44123-0 N56051-0 N61022-0
27806	U30769	11/13/2019 10:52:39 AM	N51591 N27448 N871 N17317 N55937 N3264	N26795-0 N39010-0 N59673-0 N4913-0 N34876-0 N15719-0 N13907-0 N36660-0 N26025-1 N22417-0 N33361-0 N51048-0 N21420-0 N47061-0 N53470-0 N287-0 N35233-0
54043	U27912	11/13/2019 5:02:43 PM	N21577 N2786 N6808 N60303 N43092 N27402 N34997 N60614 N39556 N41089 N55148 N1869 N29177 N53636 N33713 N42989 N12384 N60559 N58936 N51061 N6956 N9897 N55846 N48914 N47558 N18138 N11071 N24724 N27448 N6357 N39141 N9824 N27676 N63276 N60209 N14629 N18881 N55189 N3046 N45729 N719 N1445 N62620 N4562 N14724 N28553 N31685 N4020 N57737 N40772 N60350 N5978 N54827 N63258 N63258 N42726 N50069 N20790 N19823 N51232 N24298 N13231 N62745 N24346 N31024 N64955 N62703 N44796 N52536 N31801 N17214 N36166 N39986 N48276 N57528 N33170 N18285 N56889 N26026 N41298 N35926 N59018 N9170 N38197 N60028 N8331 N42528 N61914 N45654 N43263 N12254 N6616 N53895 N11415 N55064 N2078 N51157 N63823 N55911 N46804 N4403 N40442 N5629 N3566 N2003 N35458 N51983 N63969 N20136 N52555 N23431 N13136 N20575 N20607 N55558 N22365 N31996 N2172 N123 N54235	N50288-0 N41612-0 N9354-0 N51287-0 N43522-0 N5652-1 N22417-0 N13094-0 N48705-1 N4404-0 N35273-0 N21420-0 N14029-0 N37437-0 N56214-0 N36261-0 N8509-0
28941	U56766	11/14/2019 5:01:17 PM	N29730 N13995 N23653 N5823 N53895 N29544 N1247 N63659	N7494-0 N41658-0 N12300-0 N42849-0 N42670-0 N18531-0 N40664-0 N21436-0 N14056-0 N52867-1 N39149-0 N6837-0 N48707-0 N63342-0 N56211-0 N47612-0 N16120-0 N1204-0 N14478-0 N11784-0 N23767-0 N62750-0 N39683-0 N53031-0 N35773-0 N22978-0 N27055-0 N45523-0 N49872-0 N2324-0 N38869-0 N64459-0 N41934-0 N55281-0 N65027-0 N32567-0 N31679-0 N21571-0 N27807-0 N46892-0 N61233-0 N50484-0 N10616-0 N11681-0 N6471-0 N62805-0 N16118-0 N1031-0 N6477-1 N22257-0 N63913-0 N62894-0 N41979-0 N42515-0 N54792-0 N29735-0 N8595-0 N3865-1 N61754-0 N15574-0 N32015-0 N19050-0 N26918-0 N4485-0 N31289-0 N38294-0 N58848-0 N54752-0 N28861-0 N29490-0 N61740-0 N53515-1 N3726-0 N28961-0 N37994-0 N38215-0 N39741-0 N51195-0 N53599-0 N46917-0 N5695-0 N47572-0 N60539-0 N27737-0 N55712-0 N9621-0 N19318-0 N9284-0 N41122-0 N21077-0 N55322-0 N54321-0 N47652-1 N33828-0 N64919-0 N55275-0 N48487-0 N25165-0 N10032-0 N53630-0
121606	U39864	11/14/2019 4:58:10 AM	N13008 N36019 N47810 N8549 N37509 N14006	N50872-0 N6816-1 N23877-0 N740-0 N40109-0 N10960-0 N55555-0 N16844-0 N64174-0 N6787-0 N46801-0 N50601-0 N47098-0 N9623-0 N59685-0 N5652-1 N1012-0 N49712-0 N8015-0 N40559-0 N42457-0 N49498-0 N11817-0 N51975-0 N48017-0 N13094-0 N59876-0
126509	U31014	11/13/2019 9:01:48 AM	N29177 N27448 N63650 N64777 N55189 N21383 N4452 N4893 N33683 N58957 N26642 N14644 N871 N33454 N16233 N33276 N54416 N54936 N12096 N17796 N49647 N64562 N34574 N31666 N19823 N64955 N24606 N55599 N55743 N23554 N45954 N11348 N38580 N306 N46171 N58232 N25450 N35255 N35710 N39376 N63855 N52551 N23239 N32004 N8878 N17109 N6218 N47458 N32482 N43195 N52593	N47061-0 N287-0 N51048-0 N64094-0 N62128-0 N59673-1 N39010-0 N34876-0 N4913-0 N21420-0 N14592-0
41977	U14991	11/14/2019 2:13:53 PM	N47069 N37481 N20590 N47089 N326 N20144 N56638 N43505 N12158	N15807-0 N57081-0 N61740-0 N35094-0 N54752-0 N37338-0 N39015-0 N42076-0 N58848-0 N3380-0 N7494-0 N21077-0 N47572-0 N18683-0 N6837-0 N59501-0 N47087-0 N57818-0 N27737-0 N29212-0 N42515-0 N61233-0 N41817-0 N3726-0 N57032-0 N19661-1 N23767-0 N9944-0 N44145-0 N37204-0 N13056-0 N247-0 N38215-0 N31289-0 N53799-0 N34668-0 N34540-0 N8373-0 N16806-0 N32015-0 N52424-0 N4119-0 N28072-0 N38697-0 N17628-0 N57311-0 N48613-0 N1228-0 N38779-0 N19050-0 N16218-0 N49222-0 N35044-0 N20413-0 N46452-0 N41165-0 N19318-0 N17115-0 N62750-0 N3415-0 N38306-0 N1573-0 N16439-0 N25491-0 N38311-0 N14638-0 N37793-0 N59267-0 N28918-0 N36612-0 N60799-0 N26918-0 N62894-0 N61595-0 N20676-0 N41387-0 N62318-0 N58264-0 N3841-0 N25165-0 N62988-0 N45523-0 N48416-0 N48487-0 N34869-0 N41852-0 N22257-0 N23089-0 N4404-0 N44698-0 N55275-0 N23446-0 N19013-0 N8595-0 N39683-0 N9610-0 N34185-0 N31679-0 N9284-0 N7618-0 N33828-0 N25133-0 N36226-0
69110	U72972	11/9/2019 5:17:03 AM	N22594 N41899 N30765 N17811 N5856 N12349	N53237-0 N31281-0 N41178-0 N65088-0 N31002-0 N48280-0 N64273-0 N41881-0 N39115-0 N25546-0 N48015-0 N7733-0 N60826-0 N1914-1 N27845-0 N58075-0 N25764-0 N61822-0 N37108-0 N37377-0 N33981-0 N30186-0 N27101-0 N5905-0 N17087-0 N60374-0 N33729-0 N47267-0 N23760-0 N64228-0 N51398-0 N24272-0 N5442-0 N55940-0 N53017-0 N51185-0 N60858-0
37803	U93079	11/10/2019 10:29:48 AM	N6918 N25740 N39556 N29932 N932 N8864 N459 N459 N26748 N31444 N1150 N12742 N21120 N54253 N35897 N10059 N4978 N32294 N12461 N37378 N27612 N45447 N64408 N871 N61217 N33617 N61704 N63724 N44495 N24421 N51098 N12974 N27862 N53879 N61410 N62903 N54959 N56235 N54581 N31057 N55743 N10090 N13833 N25864 N10780 N25577 N54822 N836 N47005 N6695 N56778 N15253 N13833 N7004 N47049 N58518 N63376 N33922 N5031 N1194 N49885 N59763 N48043 N4069 N9798 N9120 N35022 N40555 N42726 N20348 N29686 N30561 N7139 N25103 N17680 N16040 N49362 N61440 N17844 N3536 N4770 N26272 N6864 N24298 N47020 N60340 N63705 N4770 N18642 N56753 N19562 N13374 N28313 N39969 N39846 N38701 N1398 N5445 N31801 N11005 N63889 N39969 N51680 N19280 N10559 N62471 N54695 N64467 N46229 N55556 N21984 N572 N31639 N57399 N52551 N64631 N48699 N13081 N20798 N50 N4607 N50036 N54980 N51983 N50839 N4192 N6157 N5201 N28469 N26948 N14522 N55558 N7642 N28532 N16283 N33666 N46845 N23113	N815-0 N11830-0 N65209-0 N51764-0 N53245-0 N53431-0 N21882-0 N54890-0 N55489-0 N64513-0 N57614-0 N22173-0 N25212-0 N279-0 N26130-0 N26179-0 N63478-1 N56051-0 N14520-0 N31424-0 N43046-0 N379-0 N17392-0 N30619-0 N10804-0 N38783-0 N35567-0 N43083-0 N60236-0 N41400-0 N56901-0 N39758-0 N29839-0 N47453-0 N33981-0 N61407-0 N59390-0 N46466-0 N41220-0 N36703-0 N40472-0 N58051-0 N44540-0 N50314-0 N23784-0 N19911-0 N57962-0 N51568-1 N24455-0 N29341-0 N48657-0 N61185-0 N4080-0 N19182-0 N12831-0 N55743-0 N61022-0 N1026-1 N24759-0 N46666-0 N37009-0 N61145-0 N26706-0 N58601-0 N18065-0 N26601-0 N1034-0
147517	U56641	11/10/2019 10:41:24 AM	N18005 N22570 N6233 N44135 N3530 N1398 N28088 N42620 N13429 N9074 N1127 N63573 N10643 N2137	N61185-0 N21882-0 N49279-1 N59390-0 N57614-0 N61022-0
127911	U35012	11/12/2019 9:23:07 AM	N21623 N47558 N61471 N29911 N26633 N39584 N46392 N51396 N12194 N27919 N306 N26026 N57457 N40944 N54755 N7898 N38197 N8448 N36530 N61972 N12732 N36615	N32182-0 N24111-0 N21656-0 N41020-0 N33619-1 N49180-0 N50675-0 N63970-0 N7319-0 N36850-0 N24423-0 N62360-0 N48019-0 N32544-0 N48046-1
29288	U64716	11/13/2019 5:48:23 PM	N58309 N21241 N8195 N22570 N35009 N61857 N45729 N10059 N20121 N23119 N31057 N32892 N56837 N16363 N22129 N9798 N4593 N54827 N41899 N23653 N28058 N12367 N53531 N13231 N62313 N39677 N37708 N24346 N38933 N61388 N29874 N4526 N40640 N64467 N22270 N46744 N25010 N5896 N14761 N27526 N54347 N42128 N52694 N31143 N5379	N36261-0 N14029-0 N64252-0 N51048-0 N37437-0 N4642-1 N51287-0
14367	U1148	11/9/2019 8:56:20 AM	N13537 N34552 N42716 N61864 N6523 N28128 N33247 N37378 N33617 N50032 N63867 N52589 N23119 N49481 N28128 N22331 N62396 N63314 N57571 N38043 N27911 N62210 N18190 N43674 N54822 N38032 N46984 N64986 N61005 N57217 N52720 N35905 N34920 N14963 N42726 N28058 N1362 N16715 N47020 N57967 N41983 N35560 N34105 N4770 N64554 N34824 N56753 N41197 N21178 N18445 N7242 N61196 N43945 N40703 N56638 N47175 N45954 N13374 N37857 N61342 N13866 N11657 N63656 N7062 N52797 N1470 N19434 N48615 N30429 N18188 N43142 N10559 N8510 N61661 N21817 N39670 N19429 N46357 N54378 N15288 N6831 N29948 N64474 N29948 N58690 N51805 N6342 N51503 N7019 N20758 N2018 N20758 N22270 N54522 N23105 N51198 N44066 N16236 N48411 N46818 N53049 N17292 N50475 N48655 N61355 N57140 N57399 N60989 N49289 N40075 N15172 N24195 N18532 N57768 N7938 N55582 N55582 N62838	N279-0 N50329-0 N37377-0 N39267-0 N732-0 N26179-0 N58075-0 N36707-0 N60374-0 N26220-0 N43373-0 N6926-0 N5442-0 N62838-0 N11484-1 N25467-0 N51398-0 N35172-0 N47520-0 N2810-0 N52000-0 N5957-0 N14884-0 N43595-0 N5889-0 N45550-0 N16209-0 N58051-0 N48664-0 N43202-0 N59852-0 N32846-0 N27583-0 N41881-0 N30151-0 N27845-0 N26977-0 N3894-0 N33981-0 N30295-0 N18870-0 N55645-0 N62269-0
7671	U36422	11/12/2019 12:36:45 PM	N29913 N14058 N29177 N719 N7841 N22745 N16695 N15407 N51514 N57886 N14358 N62116 N46573 N7422 N14697 N58264 N6083 N45646 N61196 N29862 N62478 N1841 N49809 N15761 N38545 N5283 N11231 N14761 N14761 N32748 N30295 N52154	N32544-0 N34998-0 N63970-0 N62386-0 N42634-0 N47412-0 N20811-0 N47817-0 N30475-0 N3344-0 N57754-0 N62360-0 N17069-0 N53084-0 N26262-1 N31029-0 N58363-0 N16096-0 N49180-0 N41020-0 N40839-0 N6975-0 N32182-0 N18406-0
18542	U74011	11/14/2019 7:52:00 AM	N17589 N31740 N16199 N51705 N10470 N28614 N27528 N36615 N10447	N8639-0 N11817-0 N45509-0 N28072-1 N7901-0 N63174-0 N53470-0 N14436-0 N12627-0 N18862-0 N37793-0 N16096-0 N31893-0 N48077-0 N38869-0 N9135-0 N16419-0 N32567-0 N61623-0 N16148-0 N33576-0 N6390-0 N4404-0 N62992-0 N48613-0 N5652-0 N18529-0 N19318-0 N38215-0 N36003-0 N59186-0 N55275-0 N26262-0 N39949-0 N6477-0 N21701-0 N50872-0 N42698-0 N47346-0 N44249-0 N60231-0 N55281-0 N60272-0 N62894-0 N16931-0 N44698-0 N59138-0 N38779-0 N58086-0 N3841-0 N55712-0 N31395-0 N61296-0 N10552-0 N36226-0 N58660-0 N64228-0 N16439-0 N19019-0 N23446-1 N49712-0 N4021-0 N23824-0 N47576-0 N38080-0 N54348-0 N7670-0 N23547-0 N23805-0 N39109-0 N50014-0 N42670-1 N25165-0 N41387-0 N43277-0 N46821-0 N42457-0 N20793-0 N21128-0 N50601-0 N9621-0 N39446-0 N23370-0 N64412-0 N6787-0 N47098-0 N52294-0 N23877-0 N51489-0 N61541-0 N4156-0 N57081-0 N55976-0 N8260-0 N55488-0 N45428-0 N41165-0 N64543-0 N29212-0 N36016-0 N6388-0 N42860-0 N12446-0 N56300-0 N62563-0 N3167-0 N14056-0 N51570-0 N61787-0 N25163-0 N59761-0 N8907-0 N10960-0 N496-0 N22257-0 N32641-0 N37437-0 N33831-0 N38442-0 N28203-0 N48017-0 N55555-0 N43275-0 N60539-0 N3726-0 N18522-0 N17231-0 N46923-0 N23008-0 N54752-0 N40109-0
141397	U33794	11/12/2019 6:51:05 AM	N64395 N16770 N10799 N27951 N25047 N43587 N43195 N62738	N2823-0 N16166-0 N33677-0 N63390-0 N6929-1 N41020-0 N17069-0 N43519-0 N50675-0 N7821-0 N14184-0 N62386-0 N30475-0 N7328-0 N32544-0 N61962-0 N39949-0 N49180-0 N62360-0 N25406-0 N3344-0 N45551-0 N16096-0 N59407-0 N62563-0 N646-0 N19318-0 N36789-0
5900	U196	11/9/2019 4:54:36 PM	N22066 N40962 N55743 N17878 N14761 N138 N55702 N25608 N28803	N17107-0 N43046-0 N12420-0 N33799-0 N20281-0 N3930-0 N8929-0 N5442-0 N14780-0 N5339-0 N1034-0 N50314-0 N26179-0 N23548-0 N61185-0 N53431-0 N28735-0 N1026-0 N51398-0 N44616-0 N48958-0 N54890-0 N10350-0 N39267-0 N12579-0 N37394-0 N19911-0 N63685-0 N13565-0 N31679-0 N28788-0 N26934-1 N26706-0 N15405-0 N31054-0 N28303-0 N38079-0 N15053-0 N43083-0 N47020-0 N15465-0 N61407-0 N2474-0 N42266-0 N5791-0 N22173-0 N36545-0 N36752-0 N21377-0 N5737-0 N21732-0 N732-0 N12831-0 N17392-0 N32846-0 N43595-0
137689	U14122	11/13/2019 5:32:55 AM	N4930 N18094 N17165 N3516 N27130 N59387 N46392 N21005 N58475 N22141 N46256 N3961 N49489 N48699 N11360 N64273	N13907-0 N35047-0 N52662-0 N59272-0 N34876-0 N62128-0 N43386-0 N42634-0 N18312-0 N35233-0 N59673-0 N14592-0 N48063-0 N42977-0 N20076-0 N24176-0 N38159-0 N47061-1 N28213-0 N63599-0 N42143-0 N64734-0 N45266-0 N60992-0 N19592-0 N13579-0 N8807-0
29199	U71147	11/14/2019 8:12:45 AM	N10732 N31970	N46821-0 N36226-0 N38779-0 N40109-0 N45509-1 N55488-0 N10960-0 N9135-0 N41387-0 N48017-0 N51570-0
72676	U23286	11/11/2019 10:37:42 AM	N33969 N47059 N1603 N34172 N33276 N64310 N36851 N64387 N1863 N60340 N37942 N20483 N49914 N51299 N14514 N29523 N36660 N6074 N33532 N55055 N8148 N21189	N53585-0 N58572-0 N1914-0 N13730-0 N62212-0 N47981-0 N29128-0 N59436-0 N23081-0 N16138-0 N31370-0 N36621-0 N58499-0 N25587-0 N30108-0 N20018-0 N60872-0 N24176-1 N45616-0 N62688-1 N32791-0 N8957-0 N13259-0 N46810-0 N42144-0 N21707-0 N52622-0 N63550-0 N41172-0 N23174-0 N46751-0 N59981-0 N56598-0 N32097-0 N154-0 N7128-0 N23485-0 N9139-0 N33964-0 N47067-0 N28413-0 N3697-0 N48890-0 N4936-0 N19770-0 N58003-0 N37019-0 N63538-0 N26286-1 N2869-0 N7466-0 N6099-0 N22457-0 N15194-0 N18708-0 N45660-0 N50406-0 N42961-0 N35729-0
82844	U74080	11/13/2019 12:56:05 PM	N27448 N36751 N9155 N15650 N8845 N35657 N21019 N41087 N9955 N24368 N36424	N61404-0 N32118-0 N33630-0 N20746-0 N35958-0 N62049-0 N34048-0 N36659-0 N56214-0 N55132-0 N59385-0 N7618-0 N29254-0 N23162-0 N26673-0 N24376-0 N7121-0 N59088-0 N28403-0 N28523-0 N8347-0 N22029-0 N30920-0 N29468-0 N4247-0 N21128-0 N27789-0 N50415-0 N17117-0 N8509-0 N63656-0 N63796-0 N23942-0 N51954-0 N45742-0 N42634-0 N9354-0 N45317-0 N21712-0 N57426-0 N26081-0 N11363-0 N11769-0 N54274-0 N14029-0 N36660-0 N47061-0 N1644-0 N36638-1 N25295-0 N5146-0 N22417-0 N4754-0 N15719-0 N23028-0 N38215-0 N22880-0 N8084-0 N45266-0 N22457-0 N40387-0 N64968-0 N37753-0 N41511-0 N21420-0 N36186-0 N8559-0 N51048-0 N26262-0 N56227-0 N13907-0 N62920-0 N61032-0 N33005-0 N18887-0 N25163-0 N33831-0 N36261-0 N3123-0 N58114-0 N31948-0 N4510-0 N17843-0
93176	U43916	11/11/2019 10:10:54 AM	N25908 N39055 N28323 N61534 N37942 N16143 N36682 N30429 N20483 N16292	N32791-0 N6099-0 N61214-0 N53585-0 N54482-1 N35729-0 N26179-0 N13801-0 N18870-0 N55204-0 N63550-0 N8957-0 N21707-0 N63538-0 N54988-0 N154-0 N59981-0 N52622-0 N58553-0 N59436-0 N29715-0 N7809-0 N55689-0 N42961-0 N40318-0
74484	U12711	11/12/2019 1:28:43 PM	N9242 N13508 N17209 N54936 N60699 N47020 N42677	N59469-0 N47166-0 N58301-0 N51285-0 N62360-0 N61408-0 N61648-0 N41354-0 N45389-0 N2823-0 N47177-0 N12493-0 N166-0 N44742-0 N29468-0 N34110-0 N62386-0 N63970-0 N64851-0 N1644-0 N60105-0 N41533-0 N39810-0 N41020-0 N33425-0 N13486-0 N926-0 N52180-0 N11793-0 N26940-0 N27245-0 N32010-0 N58114-0 N13981-0 N35738-0 N42634-0 N15103-0 N49180-0 N63958-0 N27289-0 N17571-0 N38309-0 N47412-0 N19092-0 N56517-0 N55606-0 N22457-0 N29715-0 N32182-0 N58363-0 N8400-0 N6056-0 N33755-0 N23593-0 N13979-0 N43102-0 N44146-0 N14184-0 N9506-0 N14726-0 N7419-0 N20729-1 N6975-0 N29155-0 N55950-0 N18708-0 N1785-0 N34956-0 N27497-0 N46992-0 N9139-0 N53084-0 N34008-0 N24423-0 N57226-0 N58499-0 N23081-0 N45422-0 N34998-0 N28495-0 N33677-0 N31769-0 N25624-0 N31978-0 N57327-0 N60272-0 N27740-0 N12424-0 N6066-0 N59770-0 N43266-0 N57754-0 N30475-0 N16096-0 N13974-0 N18887-0 N40381-0 N3123-0 N3344-0 N11817-0 N21741-0 N21753-0 N19318-0 N4247-0 N32544-0 N15756-0 N15315-0
102375	U47843	11/13/2019 10:31:21 AM	N61339 N17102 N1475 N40716 N32921 N19272 N4825 N35710 N21778 N2912 N32748 N60543 N26376 N53016 N36453 N61880 N46845 N25785 N5379	N12377-0 N52502-0 N30920-0 N51048-0 N47149-0 N61923-0 N41172-0 N31978-0 N33501-0 N45551-0 N24157-0 N40387-0 N4913-0 N19092-0 N6772-0 N4642-0 N40468-0 N21420-0 N53886-0 N8687-0 N46726-0 N52604-0 N39461-0 N39774-0 N55671-0 N22193-0 N4754-0 N3589-0 N25619-0 N18887-0 N47061-0 N23081-0 N13579-0 N22417-0 N44786-0 N10674-0 N47412-0 N26376-0 N26610-0 N19592-0 N33361-0 N11869-0 N6926-0 N18312-0 N59385-0 N13471-0 N42143-0 N33212-1 N59673-0 N47717-0 N20567-0 N24376-0 N46495-0 N43102-0 N20811-0 N53201-0 N5370-0 N29715-0 N57426-0 N22816-0 N25881-0 N3344-0 N59805-0 N63106-0 N28987-0 N56227-0 N49483-0 N9247-0 N8643-0 N10258-0 N40565-0 N7431-1 N6113-0 N15719-0 N1046-0 N14862-0 N15748-0 N64094-0 N57974-0 N29152-0 N33-0 N36660-0 N11769-1 N7419-0 N36638-0 N35233-0 N35738-0 N59088-0 N103-0 N55637-0 N51853-0 N38999-0 N14592-0 N31050-0 N52723-0 N34048-0 N26262-0 N26795-0 N28523-0 N26430-0 N44737-0 N43386-0 N50415-0 N32519-0 N54125-0 N38690-0 N23162-0 N50587-0 N55132-0 N6857-0 N57258-0 N8084-0 N1644-0 N43083-1 N34876-0 N53861-0 N61027-0 N22880-0 N4241-0
88671	U44410	11/13/2019 5:27:05 PM	N30974 N4244 N50525 N40977 N49436 N7080 N49860 N23403 N21506 N34140 N1023 N63725 N46473 N43846 N41935 N24252 N52761 N12254	N8509-0 N33203-0 N38215-0 N5597-0 N18059-0 N21420-0 N7897-0 N26262-0 N48705-0 N35767-0 N61588-0 N20356-0 N64252-0 N9997-0 N59385-0 N17117-0 N11769-0 N37437-0 N35273-0 N58114-0 N56214-0 N4642-0 N33831-0 N36261-0 N51048-0 N51287-0 N36016-0 N46613-0 N14029-0 N9354-1 N45509-0 N5146-0 N22417-0 N54171-0 N15238-0 N26332-0 N56548-0 N41612-0 N50405-0 N4404-0 N4510-0
106521	U35837	11/11/2019 5:44:41 AM	N51076 N11074 N60223 N12907 N39117 N51706 N44361 N61719 N4840 N6023 N54931 N6023 N31106 N51569 N45824 N51396 N12145 N49842 N8834 N1453 N21019 N59704 N2980 N43084 N46513 N40716 N15022 N63003 N24689 N16715 N60815 N7232 N58090 N48871 N64142 N49998 N31801 N42290 N51818 N11005 N58173 N47719 N21374 N10052 N63855 N24408 N22345 N21460 N3259 N26364 N64631 N31142 N48715 N21766 N30182 N26574 N22260 N39081 N32004 N49475 N41218 N50710 N42992 N54536 N2003 N48742 N57726 N8148 N50940 N2155 N62258 N490 N18574 N46811	N50469-0 N9475-0 N56193-0 N61214-0 N53318-0 N11830-0 N63538-0 N56598-0 N35937-0 N14531-0 N57090-0 N29001-0 N33632-0 N8061-0 N33848-0 N35729-0 N27581-0 N4912-0 N47035-0 N13341-1 N50861-0 N35737-0 N62570-0 N18870-0 N48759-0
27698	U89368	11/14/2019 6:30:22 PM	N55846 N6156 N37264 N22081 N29851 N18873 N54157 N3130 N32157 N56332 N63491 N50372 N59484 N54536 N20291 N4917 N3491	N61233-0 N26624-0 N53031-0 N48707-0 N20521-0 N23008-0 N48487-0 N33831-0 N48340-0 N55943-0 N6153-0 N41934-0 N45734-0 N4905-0 N64228-0 N32139-1 N31679-0 N29363-0 N46917-0 N483-0 N6051-0 N6477-0 N46862-0 N3075-0 N41658-0 N30689-0 N4238-0 N56211-0 N26811-0 N12024-0 N17115-0 N59761-0 N27936-0
119211	U50426	11/12/2019 11:33:49 AM	N45395 N33523 N39816 N32101 N53900 N63260 N22990 N19861 N23986 N24215 N35657 N32867 N363 N40716 N60153 N48076 N59443 N63991	N22407-0 N61408-0 N34998-0 N19241-0 N20147-0 N24750-0 N43-0 N31147-0 N43587-0 N53899-0 N28585-0 N33150-0 N20134-1 N64228-0 N60105-0 N51285-0 N17389-0 N31978-0 N15269-0 N6099-0 N962-0 N12706-0 N41020-0 N3344-0 N27101-0 N34977-0 N60445-0 N57754-0 N61760-0 N41309-0 N16166-0 N36850-0 N32097-0 N39537-0 N3123-0 N29340-0 N7507-0 N38960-0 N57219-0 N17069-0 N6379-0 N20005-0 N33755-0 N6458-0 N57426-0 N32182-0 N1951-0 N9139-0 N49252-0 N64778-0 N3737-0 N7470-0 N10532-0 N38511-0 N62360-0 N62386-0 N40539-0 N23547-0 N26376-0 N54125-0 N49180-0 N53084-0 N32859-0 N59761-0 N55606-0 N36050-0 N33883-0 N31947-0 N27932-0 N26965-0 N36330-0 N16096-0 N61497-0 N45551-0 N58155-0 N38488-0 N36789-1 N64152-0 N32544-0 N6056-0 N23008-0 N20043-0 N41354-0 N57319-0 N56636-0 N16407-0 N20486-0 N3841-0 N31029-0 N57814-0 N59917-0 N47020-0 N41237-0 N14184-0 N45389-0 N3179-0 N32691-0 N35273-0 N29536-0 N36436-0 N40839-1 N57132-0 N14400-0 N2823-0 N52294-0 N47412-0 N58499-0 N50185-0 N42634-0 N62563-0 N16725-0 N44422-0 N24038-0 N61822-0 N56243-0 N31504-0 N30475-0 N27560-0 N38309-0 N52122-1 N25722-0 N39949-0 N61397-0
