N25695	autos	autosownership	Tips for driving in snow without being a dangerous jerk	Each year, the first real snowfall of the season is accompanied by scores of drivers who act like it's their first time. Don't be like them.	https://assets.msn.com/labs/mind/BBWE6jZ.html	[]	[]
N6934	lifestyle	lifestylebuzz	Mural Honoring Civil Rights Activist Dolores Huerta Defaced In SF's Mission District	A mural of civil rights activist Dolores Huerta in San Francisco that was defaced over the weekend has been cleaned up and repainted.	https://assets.msn.com/labs/mind/BBWD3Sb.html	[{"Label": "Dolores Huerta", "Type": "P", "WikidataId": "Q468843", "Confidence": 1.0, "OccurrenceOffsets": [37], "SurfaceForms": ["Dolores Huerta"]}, {"Label": "Mission District, San Francisco", "Type": "G", "WikidataId": "Q7469", "Confidence": 1.0, "OccurrenceOffsets": [68], "SurfaceForms": ["Mission District"]}]	[{"Label": "Dolores Huerta", "Type": "P", "WikidataId": "Q468843", "Confidence": 1.0, "OccurrenceOffsets": [33], "SurfaceForms": ["Dolores Huerta"]}, {"Label": "San Francisco", "Type": "G", "WikidataId": "Q62", "Confidence": 0.997, "OccurrenceOffsets": [51], "SurfaceForms": ["San Francisco"]}]
N17308	sports	football_nfl	7 reasons for Eagles concern heading into bye week: What's the deal with Alshon Jeffery?	After an arduous nine weeks, the Eagles finally have a week off to get healthier, reflect and rest up for the seven-game stretch to end the season. The Eagles went from "sky is falling" two weeks ago after two straight blowouts, to two important wins over the Bears and Bills to head into the bye week. Even with a 5-4 record heading into the break, there have been more downs than ups through ...	https://assets.msn.com/labs/mind/BBWt5RI.html	[{"Label": "Philadelphia Eagles", "Type": "O", "WikidataId": "Q219714", "Confidence": 0.929, "OccurrenceOffsets": [14], "SurfaceForms": ["Eagles"]}, {"Label": "Alshon Jeffery", "Type": "P", "WikidataId": "Q3613060", "Confidence": 1.0, "OccurrenceOffsets": [73], "SurfaceForms": ["Alshon Jeffery"]}]	[{"Label": "Philadelphia Eagles", "Type": "O", "WikidataId": "Q219714", "Confidence": 0.929, "OccurrenceOffsets": [33, 152], "SurfaceForms": ["Eagles", "Eagles"]}, {"Label": "Chicago Bears", "Type": "O", "WikidataId": "Q205033", "Confidence": 1.0, "OccurrenceOffsets": [260], "SurfaceForms": ["Bears"]}, {"Label": "Buffalo Bills", "Type": "O", "WikidataId": "Q221626", "Confidence": 1.0, "OccurrenceOffsets": [270], "SurfaceForms": ["Bills"]}]
N10299	sports	football_nfl	Minnesota Vikings News and Links: October 17th, 2019	Thorsday Open Thread	https://assets.msn.com/labs/mind/AAIUYvu.html	[{"Label": "Minnesota Vikings", "Type": "O", "WikidataId": "Q221150", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Minnesota Vikings"]}]	[{"Label": "Thursday", "Type": "C", "WikidataId": "Q129", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Thorsday"]}]
N554	health	medical	Male Breast Cancer: What Doctors Need You to Know	While it's thankfully rare, men do get breast cancer. Knowing these 14 things could save your life or a loved one's.	https://assets.msn.com/labs/mind/AAIa0Pm.html	[]	[]
N24379	news	newscrime	Was the Orinda Halloween shooting linked to a quadruple slaying in San Francisco? Police are investigating	Police are looking into whether a shooting at an Orinda house party that left five people dead on Halloween night is connected to a quadruple murder in San Francisco's Hayes Valley more than four years ago, The Chronicle has learned. A victim in the Orinda bloodshed, Tiyon Farley, 22, of Antioch, was the younger brother of Lee Farley Jr., the defendant charged with murder in the killing of four young men in a stolen Honda in San Francisco on...	https://assets.msn.com/labs/mind/AAJS56C.html	[{"Label": "Orinda, California", "Type": "G", "WikidataId": "Q206464", "Confidence": 1.0, "OccurrenceOffsets": [8], "SurfaceForms": ["Orinda"]}, {"Label": "San Francisco", "Type": "G", "WikidataId": "Q62", "Confidence": 0.999, "OccurrenceOffsets": [67], "SurfaceForms": ["San Francisco"]}, {"Label": "Halloween", "Type": "H", "WikidataId": "Q251868", "Confidence": 0.965, "OccurrenceOffsets": [15], "SurfaceForms": ["Halloween"]}]	[{"Label": "Orinda, California", "Type": "G", "WikidataId": "Q206464", "Confidence": 1.0, "OccurrenceOffsets": [49, 250], "SurfaceForms": ["Orinda", "Orinda"]}, {"Label": "San Francisco", "Type": "G", "WikidataId": "Q62", "Confidence": 0.999, "OccurrenceOffsets": [152, 429], "SurfaceForms": ["San Francisco", "San Francisco"]}, {"Label": "Hayes Valley, San Francisco", "Type": "G", "WikidataId": "Q3128858", "Confidence": 1.0, "OccurrenceOffsets": [168], "SurfaceForms": ["Hayes Valley"]}, {"Label": "Halloween", "Type": "H", "WikidataId": "Q251868", "Confidence": 0.965, "OccurrenceOffsets": [98], "SurfaceForms": ["Halloween"]}, {"Label": "Antioch, California", "Type": "G", "WikidataId": "Q495357", "Confidence": 0.961, "OccurrenceOffsets": [289], "SurfaceForms": ["Antioch"]}, {"Label": "Honda", "Type": "O", "WikidataId": "Q9584", "Confidence": 0.968, "OccurrenceOffsets": [420], "SurfaceForms": ["Honda"]}]
N16470	news	newsus	Denver Sheriff Department Warns Of Impersonator Phone Scam	The caller identifies themselves as a Deputy Sheriff and demands payment for alleged warrants through an app.	https://assets.msn.com/labs/mind/BBWG0ZF.html	[{"Label": "Denver Sheriff Department", "Type": "O", "WikidataId": "Q5259784", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Denver Sheriff Department"]}]	[]
N30383	news	newsworld	75 years later, remembering one ordinary soldier who helped rescue the world	As soldiers go, my dad was nothing special, just another ordinary guy called upon to be extraordinary.	https://assets.msn.com/labs/mind/BBWAOX6.html	[]	[]
N29236	video	news	Poll: Nation remains split over whether Trump should be impeached and removed	A new Washington Post poll show America seems just as polarized over impeachment as they were over the 2016 election. Susan Page reacts.	https://assets.msn.com/labs/mind/AAJISOn.html	[{"Label": "Donald Trump", "Type": "P", "WikidataId": "Q22686", "Confidence": 0.998, "OccurrenceOffsets": [40], "SurfaceForms": ["Trump"]}]	[{"Label": "America (magazine)", "Type": "M", "WikidataId": "Q2842807", "Confidence": 0.963, "OccurrenceOffsets": [32], "SurfaceForms": ["America"]}, {"Label": "The Washington Post", "Type": "M", "WikidataId": "Q166032", "Confidence": 1.0, "OccurrenceOffsets": [6], "SurfaceForms": ["Washington Post"]}]
N48114	news	newspolitics	Staffer overheard Trump ask Sondland about 'investigations'- Taylor	William Taylor, the top U.S. diplomat in Ukraine, testified on Wednesday that a staffer overheard President Donald Trump ask U.S. Ambassador to the European Union Gordon Sondland about 'the investigations' in a July 26 phone call, and that Sondland said Trump cares more about the investigations into Biden than those of Ukraine.	https://assets.msn.com/labs/mind/BBWHIBR.html	[]	[{"Label": "United States Ambassador to the European Union", "Type": "K", "WikidataId": "Q1837617", "Confidence": 1.0, "OccurrenceOffsets": [125], "SurfaceForms": ["U.S. Ambassador to the European Union"]}, {"Label": "Ukraine", "Type": "G", "WikidataId": "Q212", "Confidence": 0.997, "OccurrenceOffsets": [41, 321], "SurfaceForms": ["Ukraine", "Ukraine"]}, {"Label": "Gordon Sondland", "Type": "P", "WikidataId": "Q5585845", "Confidence": 1.0, "OccurrenceOffsets": [163], "SurfaceForms": ["Gordon Sondland"]}, {"Label": "United States", "Type": "G", "WikidataId": "Q30", "Confidence": 0.999, "OccurrenceOffsets": [24], "SurfaceForms": ["U.S."]}]
N52898	sports	football_nfl	Jim LeClair took on a bear; the result is in dispute	A sports and travel show was being held at Cincinnati's convention center in January 1974 and needed a worthy opponent for Victor, a wrestling bear. Jim LeClair, a young linebacker with the Bengals, was convinced to accept the challenge. Jim was 6-foot-3 and 235 pounds, compared to 6-foot-5 (when standing) and 457 pounds for Victor. According to an account in a Cincinnati newspaper, Jim was ...	https://assets.msn.com/labs/mind/BBWwzE0.html	[{"Label": "Jim LeClair", "Type": "P", "WikidataId": "Q6196334", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Jim LeClair"]}]	[{"Label": "Jim LeClair", "Type": "P", "WikidataId": "Q6196334", "Confidence": 1.0, "OccurrenceOffsets": [149, 238, 386], "SurfaceForms": ["Jim LeClair", "Jim", "Jim"]}, {"Label": "Cincinnati Bengals", "Type": "O", "WikidataId": "Q223511", "Confidence": 1.0, "OccurrenceOffsets": [190], "SurfaceForms": ["Bengals"]}, {"Label": "Cincinnati", "Type": "G", "WikidataId": "Q43196", "Confidence": 0.988, "OccurrenceOffsets": [43, 364], "SurfaceForms": ["Cincinnati", "Cincinnati"]}]
N3046	lifestyle	lifestyleroyals	See all the best photos of Prince William and Duchess Kate's royal tour of Pakistan	In October 2019, the Duke and Duchess of Cambridge traveled to the country once famously visited by the late Princess Diana.	https://assets.msn.com/labs/mind/AAIP4jp.html	[{"Label": "Pakistan", "Type": "G", "WikidataId": "Q843", "Confidence": 1.0, "OccurrenceOffsets": [], "SurfaceForms": []}, {"Label": "Prince William, Duke of Cambridge", "Type": "P", "WikidataId": "Q36812", "Confidence": 0.996, "OccurrenceOffsets": [27], "SurfaceForms": ["Prince William"]}]	[{"Label": "Diana, Princess of Wales", "Type": "P", "WikidataId": "Q9685", "Confidence": 1.0, "OccurrenceOffsets": [109], "SurfaceForms": ["Princess Diana"]}, {"Label": "Prince William, Duke of Cambridge", "Type": "P", "WikidataId": "Q36812", "Confidence": 0.996, "OccurrenceOffsets": [21], "SurfaceForms": ["Duke and Duchess of Cambridge"]}]
N7813	news	elections-2020-us	As Bloomberg's New York Prospered, Inequality Flourished Too	Michael Bloomberg seems headed for criticism on several fronts.	https://assets.msn.com/labs/mind/BBWvyBR.html	[{"Label": "Michael Bloomberg", "Type": "P", "WikidataId": "Q607", "Confidence": 1.0, "OccurrenceOffsets": [3], "SurfaceForms": ["Bloomberg"]}]	[{"Label": "Michael Bloomberg", "Type": "P", "WikidataId": "Q607", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Michael Bloomberg"]}]
N33660	news	newsus	Family grieves loss of Newport News father and husband killed before his daughter's birthday	NEWPORT NEWS, Va.  A Newport News family is grieving the loss of a devoted husband and father of five children. Police say 40-year-old Gregory Blythe was shot and killed in Hampton early Saturday morning. Police say he was sitting in a car on the 1100 block of West Pembroke Avenue when he was shot and killed around 4:15 a.m. Gregory Blythe was married to his middle school sweetheart for 18 ...	https://assets.msn.com/labs/mind/AAJ6WoR.html	[{"Label": "Newport News, Virginia", "Type": "G", "WikidataId": "Q335017", "Confidence": 1.0, "OccurrenceOffsets": [23], "SurfaceForms": ["Newport News"]}]	[{"Label": "Newport News, Virginia", "Type": "G", "WikidataId": "Q335017", "Confidence": 1.0, "OccurrenceOffsets": [0, 21], "SurfaceForms": ["NEWPORT NEWS", "Newport News"]}, {"Label": "Hampton, Virginia", "Type": "G", "WikidataId": "Q342043", "Confidence": 0.996, "OccurrenceOffsets": [173], "SurfaceForms": ["Hampton"]}, {"Label": "Virginia", "Type": "G", "WikidataId": "Q1370", "Confidence": 0.999, "OccurrenceOffsets": [14], "SurfaceForms": ["Va"]}]
N40493	travel	traveltripideas	50 underrated state parks across the US that everyone should visit in their lifetime	State parks across the US offer breathtaking views, diverse wildlife, and a wide range of recreational activities.	https://assets.msn.com/labs/mind/AAJfWVT.html	[]	[]
N63253	sports	football_nfl_videos	Milestones that could be reached in Week 6	Check out some of the huge records that are in reach for NFL stars including Seattle Seahawks quarterback Russell Wilson and Kansas City Chiefs quarterback Patrick Mahomes in Week 6.	https://assets.msn.com/labs/mind/AAIEbSn.html	[]	[{"Label": "Russell Wilson", "Type": "P", "WikidataId": "Q1149781", "Confidence": 1.0, "OccurrenceOffsets": [106], "SurfaceForms": ["Russell Wilson"]}, {"Label": "Patrick Mahomes", "Type": "N", "WikidataId": "Q19667998", "Confidence": 1.0, "OccurrenceOffsets": [156], "SurfaceForms": ["Patrick Mahomes"]}, {"Label": "Kansas City Chiefs", "Type": "O", "WikidataId": "Q223522", "Confidence": 1.0, "OccurrenceOffsets": [125], "SurfaceForms": ["Kansas City Chiefs"]}, {"Label": "Seattle Seahawks", "Type": "O", "WikidataId": "Q221878", "Confidence": 1.0, "OccurrenceOffsets": [77], "SurfaceForms": ["Seattle Seahawks"]}, {"Label": "National Football League", "Type": "O", "WikidataId": "Q1215884", "Confidence": 1.0, "OccurrenceOffsets": [57], "SurfaceForms": ["NFL"]}]
N57035	news	newspolitics	Election Day 2019: Clavin Declares Victory In Hempstead Supervisor Race; Still Too Close To Call	Challenger Donald Clavin, currently the town's receiver of taxes, has declared victory over Democratic incumbent Laura Gillen, appearing to return the country's largest township back to GOP control.	https://assets.msn.com/labs/mind/AAJWAXq.html	[{"Label": "Hempstead, New York", "Type": "G", "WikidataId": "Q1583289", "Confidence": 0.995, "OccurrenceOffsets": [46], "SurfaceForms": ["Hempstead"]}]	[{"Label": "Republican Party (United States)", "Type": "O", "WikidataId": "Q29468", "Confidence": 1.0, "OccurrenceOffsets": [186], "SurfaceForms": ["GOP"]}]
N33694	news	newsus	One-handed Chicago pianist Norman Malone   who was injured in childhood   takes on a new challenge	What do you do after you've climbed Everest? Where do you find the next impossible challenge? The next dream to chase? For Chicago pianist Norman Malone, those questions emerged three years ago, when he accomplished something he'd never imagined possible: performing Ravel's monumental Piano Concerto for the Left Hand with an orchestra. At age 79. For the first time in his life   having never ...	https://assets.msn.com/labs/mind/AAJzUKj.html	[{"Label": "Chicago", "Type": "G", "WikidataId": "Q1297", "Confidence": 0.998, "OccurrenceOffsets": [11], "SurfaceForms": ["Chicago"]}]	[{"Label": "Chicago", "Type": "G", "WikidataId": "Q1297", "Confidence": 0.998, "OccurrenceOffsets": [123], "SurfaceForms": ["Chicago"]}, {"Label": "Piano Concerto for the Left Hand (Ravel)", "Type": "U", "WikidataId": "Q1190499", "Confidence": 0.999, "OccurrenceOffsets": [286], "SurfaceForms": ["Piano Concerto for the Left Hand"]}, {"Label": "Maurice Ravel", "Type": "P", "WikidataId": "Q1178", "Confidence": 0.996, "OccurrenceOffsets": [267], "SurfaceForms": ["Ravel"]}]
N59949	sports	football_nfl	Freddie Kitchens says Antonio Callaway's benching is a one-game thing; prepping for the Steelers' tough D: Quick hits	CLEVELAND, Ohio -- CLEVELAND, Ohio -- Freddie Kitchens doesn't have much time to bask in the glory of Sunday's 19-16 victory over the Bills. The 5-4 Steelers are coming to town on Thursday night, and they've won four straight games. But the Browns breathed new life into their season by snapping their four-game losing streak, and they now have the easiest remaining schedule in the NFL, ...	https://assets.msn.com/labs/mind/BBWBFjs.html	[{"Label": "Freddie Kitchens", "Type": "P", "WikidataId": "Q5496752", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Freddie Kitchens"]}, {"Label": "Antonio Callaway", "Type": "P", "WikidataId": "Q22095405", "Confidence": 1.0, "OccurrenceOffsets": [22], "SurfaceForms": ["Antonio Callaway"]}, {"Label": "Pittsburgh Steelers", "Type": "O", "WikidataId": "Q191477", "Confidence": 1.0, "OccurrenceOffsets": [88], "SurfaceForms": ["Steelers"]}]	[{"Label": "Cleveland Browns", "Type": "O", "WikidataId": "Q223527", "Confidence": 0.999, "OccurrenceOffsets": [241], "SurfaceForms": ["Browns"]}, {"Label": "Freddie Kitchens", "Type": "P", "WikidataId": "Q5496752", "Confidence": 1.0, "OccurrenceOffsets": [38], "SurfaceForms": ["Freddie Kitchens"]}, {"Label": "Cleveland", "Type": "G", "WikidataId": "Q37320", "Confidence": 1.0, "OccurrenceOffsets": [0, 19], "SurfaceForms": ["CLEVELAND", "CLEVELAND"]}, {"Label": "Buffalo Bills", "Type": "O", "WikidataId": "Q221626", "Confidence": 1.0, "OccurrenceOffsets": [134], "SurfaceForms": ["Bills"]}, {"Label": "Pittsburgh Steelers", "Type": "O", "WikidataId": "Q191477", "Confidence": 1.0, "OccurrenceOffsets": [149], "SurfaceForms": ["Steelers"]}, {"Label": "Ohio", "Type": "G", "WikidataId": "Q1397", "Confidence": 0.989, "OccurrenceOffsets": [11, 30], "SurfaceForms": ["Ohio", "Ohio"]}, {"Label": "National Football League", "Type": "O", "WikidataId": "Q1215884", "Confidence": 0.999, "OccurrenceOffsets": [383], "SurfaceForms": ["NFL"]}]
N39334	sports	more_sports	Santa Anita sees another death as Breeders' Cup looms		https://assets.msn.com/labs/mind/AAJ2VJz.html	[{"Label": "Santa Anita Park", "Type": "F", "WikidataId": "Q1126370", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Santa Anita"]}, {"Label": "Breeders' Cup", "Type": "E", "WikidataId": "Q905026", "Confidence": 1.0, "OccurrenceOffsets": [34], "SurfaceForms": ["Breeders' Cup"]}]	[]
N28379	sports	football_nfl	Can the Patriots go 16-0? Ranking the teams most likely to ruin New England's shot at undefeated season	Based on New England's schedule, five teams over the next six weeks have chances to spoil Patriots perfection. If they all fail, chances are Tom Brady, Bill Belichick and Co. will go undefeated in the regular season.	https://assets.msn.com/labs/mind/AAJqlsg.html	[{"Label": "New England Patriots", "Type": "O", "WikidataId": "Q193390", "Confidence": 1.0, "OccurrenceOffsets": [8, 64], "SurfaceForms": ["Patriots", "New England"]}]	[{"Label": "New England Patriots", "Type": "O", "WikidataId": "Q193390", "Confidence": 1.0, "OccurrenceOffsets": [9, 90], "SurfaceForms": ["New England", "Patriots"]}, {"Label": "Bill Belichick", "Type": "P", "WikidataId": "Q720027", "Confidence": 1.0, "OccurrenceOffsets": [152], "SurfaceForms": ["Bill Belichick"]}, {"Label": "Tom Brady", "Type": "P", "WikidataId": "Q313381", "Confidence": 1.0, "OccurrenceOffsets": [141], "SurfaceForms": ["Tom Brady"]}]
N28686	news	newscrime	No death penalty for Arkansas teen in double slaying	TEXARKANA, Ark. (AP)   A prosecutor says the death penalty will not be sought for an Arkansas teenager in a shooting that killed two people and wounded a third person. The Texarkana Gazette reports that Miller County Prosecuting Attorney Stephanie Potter Barrett said during a court hearing Tuesday that she will not seek execution if 18-year-old Justin Dalton Wilson is convicted of capital murder. Wilson pleaded not guilty during the hearing to...	https://assets.msn.com/labs/mind/BBWvXEP.html	[{"Label": "Arkansas", "Type": "G", "WikidataId": "Q1612", "Confidence": 0.999, "OccurrenceOffsets": [21], "SurfaceForms": ["Arkansas"]}]	[{"Label": "Texarkana Gazette", "Type": "M", "WikidataId": "Q7707345", "Confidence": 1.0, "OccurrenceOffsets": [172], "SurfaceForms": ["Texarkana Gazette"]}, {"Label": "Texarkana, Arkansas", "Type": "G", "WikidataId": "Q79438", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["TEXARKANA"]}, {"Label": "Arkansas", "Type": "G", "WikidataId": "Q1612", "Confidence": 0.999, "OccurrenceOffsets": [11, 85], "SurfaceForms": ["Ark", "Arkansas"]}, {"Label": "Miller County, Arkansas", "Type": "G", "WikidataId": "Q61381", "Confidence": 0.999, "OccurrenceOffsets": [203], "SurfaceForms": ["Miller County"]}]
N37432	news	newsus	Walkabout: Building the case for deconstruction	In 2008 and 2010, Construction Junction disassembled several old properties in East Liberty and Squirrel Hill. The store in Point Breeze, which sells salvaged building materials, got small grants from the Urban Redevelopment Authority and had the property owners' blessings, but the cost was too high and the return too low to feed momentum. Construction Junction's executive director, Mike Gable, said the challenge is to identify buildings with...	https://assets.msn.com/labs/mind/AAJOx44.html	[]	[{"Label": "Point Breeze, Pittsburgh", "Type": "G", "WikidataId": "Q7207971", "Confidence": 1.0, "OccurrenceOffsets": [124], "SurfaceForms": ["Point Breeze"]}, {"Label": "East Liberty (Pittsburgh)", "Type": "G", "WikidataId": "Q5328829", "Confidence": 1.0, "OccurrenceOffsets": [79], "SurfaceForms": ["East Liberty"]}, {"Label": "Squirrel Hill (Pittsburgh)", "Type": "G", "WikidataId": "Q7582332", "Confidence": 1.0, "OccurrenceOffsets": [96], "SurfaceForms": ["Squirrel Hill"]}]
N30189	news	newscrime	Jacksonville Sheriff's Office makes arrest in murder case, police say	The Jacksonville Sheriff's Office announced an arrest in a murder case that happened on Sunday, Oct. 13, JSO says.	https://assets.msn.com/labs/mind/AAJaVJG.html	[{"Label": "Jacksonville Sheriff's Office", "Type": "O", "WikidataId": "Q6118028", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Jacksonville Sheriff's Office"]}]	[{"Label": "Jacksonville Sheriff's Office", "Type": "O", "WikidataId": "Q6118028", "Confidence": 1.0, "OccurrenceOffsets": [4, 105], "SurfaceForms": ["Jacksonville Sheriff's Office", "JSO"]}]
N55417	lifestyle	lifestylebuzz	Norton High School cheerleader in coma; moves her hand and arm (video)		https://assets.msn.com/labs/mind/BBWBfKo.html	[{"Label": "Norton High School (Ohio)", "Type": "F", "WikidataId": "Q7060637", "Confidence": 0.997, "OccurrenceOffsets": [0], "SurfaceForms": ["Norton High School"]}]	[]
N35157	news	newsus	Speier says Democrats plan to release transcripts of impeachment testimony this week	California Democrat Jackie Speier says the transcripts from the House impeachment inquiry are going to be released in the coming days, calling them "very telling."	https://assets.msn.com/labs/mind/AAJMmuS.html	[{"Label": "Jackie Speier", "Type": "P", "WikidataId": "Q218544", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Speier"]}, {"Label": "Democratic Party (United States)", "Type": "O", "WikidataId": "Q29552", "Confidence": 0.981, "OccurrenceOffsets": [12], "SurfaceForms": ["Democrats"]}]	[{"Label": "Jackie Speier", "Type": "P", "WikidataId": "Q218544", "Confidence": 1.0, "OccurrenceOffsets": [20], "SurfaceForms": ["Jackie Speier"]}, {"Label": "California Democrat", "Type": "M", "WikidataId": "Q30632900", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["California Democrat"]}]
N19111	news	newsworld	Trump decided to leave troops in Syria after conversations about oil, officials say	President Trump was persuaded to leave at least several hundred troops behind in Syria only when he was told that his decision to pull them out would risk control of oil fields in the country's east, according to U.S. officials.	https://assets.msn.com/labs/mind/AAJlazI.html	[{"Label": "Syria", "Type": "G", "WikidataId": "Q858", "Confidence": 0.993, "OccurrenceOffsets": [33], "SurfaceForms": ["Syria"]}, {"Label": "Donald Trump", "Type": "P", "WikidataId": "Q22686", "Confidence": 0.996, "OccurrenceOffsets": [0], "SurfaceForms": ["Trump"]}]	[{"Label": "Syria", "Type": "G", "WikidataId": "Q858", "Confidence": 0.993, "OccurrenceOffsets": [81], "SurfaceForms": ["Syria"]}, {"Label": "Donald Trump", "Type": "P", "WikidataId": "Q22686", "Confidence": 0.996, "OccurrenceOffsets": [0], "SurfaceForms": ["President Trump"]}, {"Label": "United States", "Type": "G", "WikidataId": "Q30", "Confidence": 0.999, "OccurrenceOffsets": [213], "SurfaceForms": ["U.S."]}]
N721	news	newsopinion	America is in a national emergency. Will the Democratic debate ignore it?	Tonight, 12 Democrats will square off in the fourth debate of the primary season.	https://assets.msn.com/labs/mind/AAIOiQd.html	[{"Label": "United States", "Type": "G", "WikidataId": "Q30", "Confidence": 0.972, "OccurrenceOffsets": [0], "SurfaceForms": ["America"]}]	[{"Label": "Democratic Party (United States)", "Type": "O", "WikidataId": "Q29552", "Confidence": 1.0, "OccurrenceOffsets": [12], "SurfaceForms": ["Democrats"]}]
N30808	foodanddrink	newstrends	Alex's Tavern: 66 years of beers, burgers and good times in Memphis	Beloved Memphis watering hole Alex's Tavern celebrates its 66th anniversary on Nov. 13.	https://assets.msn.com/labs/mind/BBWDZgT.html	[]	[]
N614	finance	finance-companies	Southwest pilots union says Boeing may be trying to hasten 737 MAX return	Southwest pilots union says Boeing may be trying to hasten 737 MAX return	https://assets.msn.com/labs/mind/BBWJ5Q1.html	[{"Label": "Boeing", "Type": "O", "WikidataId": "Q66", "Confidence": 0.999, "OccurrenceOffsets": [28], "SurfaceForms": ["Boeing"]}, {"Label": "Boeing 737 MAX", "Type": "V", "WikidataId": "Q139289", "Confidence": 1.0, "OccurrenceOffsets": [59], "SurfaceForms": ["737 MAX"]}]	[{"Label": "Boeing", "Type": "O", "WikidataId": "Q66", "Confidence": 0.999, "OccurrenceOffsets": [28], "SurfaceForms": ["Boeing"]}, {"Label": "Boeing 737 MAX", "Type": "V", "WikidataId": "Q139289", "Confidence": 1.0, "OccurrenceOffsets": [59], "SurfaceForms": ["737 MAX"]}]
N38461	video	news	Ukrainian president says he felt no pressure on his phone call with Trump	North Carolina Rep. Mark Walker on the Ukraine aid scandal.	https://assets.msn.com/labs/mind/BBWMBz5.html	[{"Label": "President of Ukraine", "Type": "P", "WikidataId": "Q579677", "Confidence": 1.0, "OccurrenceOffsets": [0], "SurfaceForms": ["Ukrainian president"]}, {"Label": "Donald Trump", "Type": "P", "WikidataId": "Q22686", "Confidence": 0.999, "OccurrenceOffsets": [68], "SurfaceForms": ["Trump"]}]	[{"Label": "Mark Walker (North Carolina politician)", "Type": "P", "WikidataId": "Q17388892", "Confidence": 1.0, "OccurrenceOffsets": [20], "SurfaceForms": ["Mark Walker"]}, {"Label": "Ukraine", "Type": "G", "WikidataId": "Q212", "Confidence": 0.989, "OccurrenceOffsets": [39], "SurfaceForms": ["Ukraine"]}, {"Label": "Republican Party (United States)", "Type": "O", "WikidataId": "Q29468", "Confidence": 0.931, "OccurrenceOffsets": [15], "SurfaceForms": ["Rep."]}]
N25475	sports	football_ncaa	Cooks, Lee lead Nevada to 17-13 win vs. No. 24 San Diego St.	SAN DIEGO (AP)   Wide receiver Elijah Cooks threw a 50-yard pass on a trick play to set up Devonte Lee's go-ahead, 1-yard run with 10:31 to go that lifted Nevada to a 17-13 victory against No. 24 San Diego State on Saturday night. The Wolf Pack surprised the Aztecs with a reverse, with running back Toa Taua flipping the ball to Cooks, who stopped and threw a strike to Brendan O'Leary-Orange at the SDSU 5. Three plays later, Lee burst into the...	https://assets.msn.com/labs/mind/BBWxvjb.html	[{"Label": "San Diego State University", "Type": "O", "WikidataId": "Q913861", "Confidence": 0.941, "OccurrenceOffsets": [47], "SurfaceForms": ["San Diego St"]}]	[{"Label": "San Diego State University", "Type": "O", "WikidataId": "Q913861", "Confidence": 0.941, "OccurrenceOffsets": [0], "SurfaceForms": ["SAN DIEGO"]}, {"Label": "Nevada Wolf Pack football", "Type": "F", "WikidataId": "Q7003651", "Confidence": 0.986, "OccurrenceOffsets": [235], "SurfaceForms": ["Wolf Pack"]}]
N24391	health	health-news	Wisconsin company recalls 4,000 pounds of beef patties over metal contamination concerns	A Wisconsin-based company this week recalled roughly 4,000 pounds of ready-to-eat beef patties after discovering the product may contain "extraneous material" such as metal.	https://assets.msn.com/labs/mind/AAJwn6g.html	[{"Label": "Jamaican patty", "Type": "C", "WikidataId": "Q17110888", "Confidence": 1.0, "OccurrenceOffsets": [42], "SurfaceForms": ["beef patties"]}, {"Label": "Wisconsin", "Type": "G", "WikidataId": "Q1537", "Confidence": 0.996, "OccurrenceOffsets": [0], "SurfaceForms": ["Wisconsin"]}]	[{"Label": "Jamaican patty", "Type": "C", "WikidataId": "Q17110888", "Confidence": 1.0, "OccurrenceOffsets": [82], "SurfaceForms": ["beef patties"]}, {"Label": "Wisconsin", "Type": "G", "WikidataId": "Q1537", "Confidence": 0.996, "OccurrenceOffsets": [2], "SurfaceForms": ["Wisconsin"]}]
